Mitteilungen der Deutschen Mathematiker-Vereinigung;Mitt. Dtsch. Math.-Ver.
Mitteilungen der Mathematischen Gesellschaft in Hamburg;Mitt. Math. Ges. Hamburg
Mitteilungsblatt des Regionalen Rechenzentrums Erlangen;Mitt. Region. Rechenzentrums Erlangen
Modeling Dynamic Systems;Model. Dyn. Syst.
Modeling and Optimization in Science and Technologies;Model. Optim. Sci. Technol.
Modeling and Simulation in Science, Engineering and Technology;Model. Simul. Sci. Eng. Technol.
Modelirovanie i Analiz Informatsionnykh Sistem. Modeling and Analysis of Information Systems;Model. Anal. Inf. Sist.
Modern Acoustics and Signal Processing;Modern Acoust. Signal Process.
Modern Birkhauser Classics;Mod. Birkhauser Class.
Modern Physics Letters A. Particles and Fields, Gravitation, Cosmology, Nuclear Physics;Modern Phys. Lett. A
Modern Physics Letters B. Condensed Matter Physics, Statistical Physics, Atomic, Molecular and Optical Physics;Modern Phys. Lett. B
Modern Stochastics. Theory and Applications;Mod. Stoch. Theory Appl.
Modern Trends in Financial Engineering;Mod. Trends Financ. Eng.
Modules in Life Sciences;Modules Life Sci.
Molecular Modeling and Simulation. Applications and Perspectives;Mol. Model. Simul. Appl. Perspect.
Monatshefte fur Mathematik;Monatsh. Math.
Mongolian Mathematical Journal;Mong. Math. J.
Monografias Matematicas ``Garcia de Galdeano'';Monogr. Mat. Garcia Galdeano
Monografias de la Real Academia de Ciencias Exactas, Fisicas, Quimicas y Naturales de Zaragoza;Monogr. Real Acad. Ci. Exact. Fis.-Quim. Nat. Zaragoza
Monografii. Novosibirskii Gosudartstvennyi Tekhnicheskii Universitet;Monografii NGTU
Monograph Series of the Parana's Mathematical Society;Monogr. Ser. Parana's Math. Soc.
Monographien zur Modernen Mathematik;Monogr. Modernen Math.
Monographies de Linguistique Mathematique;Monogr. Linguist. Math.
Monographs and Research Notes in Mathematics;Monogr. Res. Notes Math.
Monographs and Surveys in Water Resource Engineering;Monographs Surveys Water Res. Engrg.
Monographs in Inequalities;Monogr. Inequal.
Monographs in Mathematical Economics;Monogr. Math. Econ.
Monographs in Mathematics;Monogr. Math.
Monographs in Number Theory;Monogr. Number Theory
Monographs in Theoretical Computer Science. An EATCS Series;Monogr. Theoret. Comput. Sci. EATCS Ser.
Monographs on Statistics and Applied Probability;Monogr. Statist. Appl. Probab.
Monographs on the Physics and Chemistry of Materials;Monogr. Phys. Chem. Mater.
Monte Carlo Methods and Applications;Monte Carlo Methods Appl.
Morningside Lectures in Mathematics;Morningside Lect. Math.
Moscow Journal of Combinatorics and Number Theory;Mosc. J. Comb. Number Theory
Moscow Lectures;Mosc. Lect.
Moscow Mathematical Journal;Mosc. Math. J.
Moscow University Computational Mathematics and Cybernetics;Moscow Univ. Comput. Math. Cybernet.
Moscow University Mathematics Bulletin;Moscow Univ. Math. Bull.
Multibody System Dynamics;Multibody Syst. Dyn.
Multidimensional Systems and Signal Processing. An International Journal;Multidimens. Syst. Signal Process.
Multiphysics Modeling;Multiphys. Model.
Multiple Criteria Decision Making;Mult. Criteria Decis. Mak.
Multiscale Modeling & Simulation. A SIAM Interdisciplinary Journal;Multiscale Model. Simul.
Munster Journal of Mathematics;Munster J. Math.
Munster Lectures in Mathematics;Munst. Lect. Math.
NASA Monographs in Systems and Software Engineering;NASA Monogr. Syst. Softw. Eng.
NATO Advanced Science Institutes Series A: Life Sciences;NATO Adv. Sci. Inst. Ser. A Life Sci.
NATO Challenges of Modern Society;NATO Challenges Modern Soc.
NATO Conference Series IV: Marine Sciences;NATO Conf. Ser. IV: Marine Sci.
NATO Conference Series VI: Materials Science;NATO Conf. Ser. VI: Materials Sci.
NATO Science for Peace and Security Series D: Information and Communication Security;NATO Sci. Peace Secur. Ser. D Inf. Commun. Secur.
NSF-CBMS Regional Conference Series in Probability and Statistics;NSF-CBMS Regional Conf. Ser. Probab. Statist.
NTG-Fachberichte;NTG-Fachber.
NWB-Studienbucher Wirtschaftswissenschaften;NWB-Studienbuch. Wirtschaftswissenschaft.
Nachrichten der Akademie der Wissenschaften in Gottingen II: Mathematisch-Physikalische Klasse;Nachr. Akad. Wiss. Gottingen II. Math. Phys. Kl.
Nachrichten der Akademie der Wissenschaften in Gottingen II: Mathematisch-Physikalische Klasse 1983;Nachr. Akad. Wiss. Gottingen II: Math. Phys. Kl. 1983
Nagoya Mathematical Journal;Nagoya Math. J.
Nanjing Daxue Xuebao. Shuxue Bannian Kan. Nanjing University. Journal. Mathematical Biquarterly;Nanjing Daxue Xuebao Shuxue Bannian Kan
Nankai Series in Pure, Applied Mathematics and Theoretical Physics;Nankai Ser. Pure Appl. Math. Theoret. Phys.
Nankai Tracts in Mathematics;Nankai Tracts Math.
NanoScience and Technology;NanoSci. Technol.
Nanoscale Systems. Mathematical Modeling, Theory and Applications;Nanoscale Syst. Math. Model. Theory Appl.
National Academy Science Letters;Nat. Acad. Sci. Lett.
Natsionalna Akademiya Nauk Ukraini. Institut Matematiki. Ukrainskii Matematichnii Zhurnal;Ukrain. Mat. Zh.
Natsionalnaya Akademiya Nauk Armenii. Izvestiya. Matematika;Izv. Nats. Akad. Nauk Armenii Mat.
Natsionalnaya Akademiya Nauk Ukrainy. Institut Kibernetiki im. V. M. Glushkova. Kibernetika i Sistemnyi Analiz;Kibernet. Sistem. Anal.
Natsionalnaya Akademiya Nauk Ukrainy. Institut Prikladnoi Matematiki i Mekhaniki. Mekhanika Tverdogo Tela;Mekh. Tverd. Tela
Natsionalnaya Akademiya Nauk Ukrainy. Problemy Upravleniya i Informatiki;Problemy Upravlen. Inform.
Natural Communications with Computers;Natural Comm. Comput.
Natural Computing Series;Nat. Comput. Ser.
Natural Computing. An International Journal;Nat. Comput.
Natural Resource Modeling;Nat. Resour. Model.
Natural Science Report of the Ochanomizu University;Natur. Sci. Rep. Ochanomizu Univ.
Nauka i Tekhnicheskii Progress;Nauka i Tekhn. Progress
Naval Research Logistics;Naval Res. Logist.
Necas Center Series;Necas Center Ser.
Needham Research Institute Studies;Needham Res. Inst. Stud.
Nelineinaya Dinamika;Nelinein. Din.
Neliniini Kolivannya;Neliniini Koliv.
Networks and Heterogeneous Media;Netw. Heterog. Media
Networks and Spatial Economics;Netw. Spat. Econ.
Networks and Telecommunications Series;Netw. Telecommun. Ser.
Networks. An International Journal;Networks
Neural Computation;Neural Comput.
Neural Information Processing Series;Neural Inf. Process. Ser.
Neural, Parallel & Scientific Computations;Neural Parallel Sci. Comput.
New Developments in Quantitative Trading and Investment;New Dev. Quant. Trading Invest.
New Directions in the Philosophy of Science;New Dir. Philos. Sci.
New Economic Windows;New Econ. Windows
New Frontiers in Regional Science: Asian Perspectives;New Front. Reg. Sci. Asian Perspect.
New Journal of Physics;New J. Phys.
New Martin Gardner Mathematical Library;New Martin Gardner Math. Libr.
New Mathematical Monographs;New Math. Monogr.
New Mathematics and Natural Computation;New Math. Nat. Comput.
New Studies in American Intellectual and Cultural History;New Stud. Am. Intellect. Cult. Hist.
New Trends in Mathematical Sciences;New Trends Math. Sci.
New York Journal of Mathematics;New York J. Math.
New York Journal of Mathematics. NYJM Monographs;NYJM Monogr.
New Zealand Journal of Mathematics;New Zealand J. Math.
Newsletter. Nepal Mathematical Society;Newsl. Nepal Math. Soc.
Nieuw Archief voor Wiskunde. Vijfde Serie;Nieuw Arch. Wiskd. (5)
Nihonkai Mathematical Journal;Nihonkai Math. J.
NoDEA. Nonlinear Differential Equations and Applications;NoDEA Nonlinear Differential Equations Appl.
Nobel Laureate Series;Nobel Laureate Ser.
Nonautonomous Dynamical Systems;Nonauton. Dyn. Syst.
Nonlinear Analysis Forum. An International Journal;Nonlinear Anal. Forum
Nonlinear Analysis. Hybrid Systems;Nonlinear Anal. Hybrid Syst.
Nonlinear Analysis. Modelling and Control;Nonlinear Anal. Model. Control
Nonlinear Analysis. Real World Applications. An International Multidisciplinary Journal;Nonlinear Anal. Real World Appl.
Nonlinear Analysis. Theory, Methods & Applications. An International Multidisciplinary Journal;Nonlinear Anal.
Nonlinear Dynamics and Systems Theory. An International Journal of Research and Surveys;Nonlinear Dyn. Syst. Theory
Nonlinear Dynamics, Psychology, and Life Sciences;Nonlinear Dyn. Psychol. Life Sci.
Nonlinear Physical Science;Nonlinear Phys. Sci.
Nonlinear Studies. The International Journal;Nonlinear Stud.
Nonlinear Systems and Complexity;Nonlinear Syst. Complex.
Nonlinear Time Series and Chaos;Nonlinear Time Ser. Chaos
Nordic Wittgenstein Studies;Nordic Wittgenstein Stud.
Normat. Nordisk Matematisk Tidskrift;Normat
North American Actuarial Journal;N. Am. Actuar. J.
North-Holland Series in Applied Mathematics and Mechanics;North-Holland Ser. Appl. Math. Mech.
North-Western European Journal of Mathematics;North-West. Eur. J. Math.
Notas de Algebra y Analisis;Notas Algebra Anal.
Notas do Instituto de Matematica e Estatistica da Universidade de Sao Paulo, Serie Matematica;Notas Inst. Mat. Estatist. Univ. Sao Paulo Ser. Mat.
Notas e Comunicacoes de Matematica;Notas Comun. Mat.
Notas em Matematica Aplicada;Notas Mat. Apl.
Note di Matematica;Note Mat.
Notes and Records. The Royal Society Journal of the History of Science;Notes and Rec.
Notes on Numerical Fluid Mechanics and Multidisciplinary Design;Notes Numer. Fluid Mech. Multidiscip. Des.
Notices from the ISMS;Not. ISMS
Notices of the American Mathematical Society;Notices Amer. Math. Soc.
Notices of the South African Mathematical Society. Mededelings van die Suid-Afrikaanse Wiskundevereniging;Not. S. Afr. Math. Soc.
Notre Dame Journal of Formal Logic;Notre Dame J. Form. Log.
Nouvelle Bibliotheque Mathematique;Nouv. Bibl. Math.
Nuclear Physics. B. Theoretical, Phenomenological, and Experimental High Energy Physics. Quantum Field Theory and Statistical Systems;Nuclear Phys. B
Nuclear and Particle Physics Proceedings;Nuclear Part. Phys. Proc.
Numerical Algebra, Control and Optimization;Numer. Algebra Control Optim.
Numerical Algorithms;Numer. Algorithms
Numerical Analysis and Applications;Numer. Anal. Appl.
Numerical Functional Analysis and Optimization. An International Journal;Numer. Funct. Anal. Optim.
Numerical Insights;Numer. Insights
Numerical Linear Algebra with Applications;Numer. Linear Algebra Appl.
Numerical Mathematics and Scientific Computation;Numer. Math. Sci. Comput.
Numerical Mathematics. A Journal of Chinese Universities. Gaodeng Xuexiao Jisuan Shuxue Xuebao;Numer. Math. J. Chinese Univ.
Numerical Mathematics. Theory, Methods and Applications;Numer. Math. Theory Methods Appl.
Numerical Methods for Partial Differential Equations. An International Journal;Numer. Methods Partial Differential Equations
Numerical Methods in Engineering Series;Numer. Methods Eng. Ser.
Numerische Mathematik;Numer. Math.
OASIcs: OpenAccess Series in Informatics;OASIcs OpenAccess Ser. Inform.
OR Spectrum. Quantitative Approaches in Management;OR Spectrum
Oberwolfach Reports;Oberwolfach Rep.
Oberwolfach Seminars;Oberwolfach Semin.
Ocean Engineering & Oceanography;Ocean Eng. Oceanogr.
On Thinking;On Think.
Online Journal of Analytic Combinatorics;Online J. Anal. Comb.
Ontos Mathematical Logic;Ontos Math. Log.
Open Bioinformatics Journal;Open Bioinform. J.
Open Cybernetics and Systemics Journal;Open Cybern. Syst. J.
Open Mathematics;Open Math.
Open Mathematics Journal;Open Math. J.
Open Numerical Methods Journal;Open Numer. Methods J.
Open Systems & Information Dynamics;Open Syst. Inf. Dyn.
Operating and Programming Systems Series;Oper. Program. Systems Ser.
Operations Research;Oper. Res.
Operations Research Letters;Oper. Res. Lett.
Operations Research Perspectives;Oper. Res. Perspect.
Operations Research Proceedings;Oper. Res. Proc.
Operations Research Series;Oper. Res. Ser.
Operations Research Transactions. Yunchouxue Xuebao;Oper. Res. Trans.
Operations Research/Computer Science Interfaces Series;Oper. Res./Comput. Sci. Interfaces Ser.
Operator Theory: Advances and Applications;Oper. Theory Adv. Appl.
Operators and Matrices;Oper. Matrices
Opsearch. Quarterly Journal of the Operational Research Society of India;Opsearch
Optimal Control Applications & Methods;Optimal Control Appl. Methods
Optimization Letters;Optim. Lett.
Optimization Methods & Software;Optim. Methods Softw.
Optimization and Engineering. International Multidisciplinary Journal to Promote Optimization Theory & Applications in Engineering Sciences;Optim. Eng.
Optimization. A Journal of Mathematical Programming and Operations Research;Optimization
Opuscula Mathematica;Opuscula Math.
Order. A Journal on the Theory of Ordered Sets and its Applications;Order
Organizatsiya Vychislitelnykh Struktur i Protsessov;Organiz. Vychisl. Struktur. Process.
Organizatsiya Vychislitelnykh Struktur i Protsessov;Organiz. Vycisl. Struktur. Process.
Osaka Journal of Mathematics;Osaka J. Math.
Osnabrucker Schriften zur Mathematik. Reihe D: Mathematisch-Didaktische Manuskripte;Osnabruck. Schrift. Math. Reihe D Math.-Didakt. Manuskr.
Osnabrucker Schriften zur Mathematik. Reihe I: Informatik;Osnabruck. Schrift. Math. Reihe I Inform.
Osnabrucker Schriften zur Mathematik. Reihe P: Preprints;Osnabruck. Schrift. Math. Reihe P Preprints
Osnabrucker Schriften zur Mathematik. Reihe U: Materialien zum Mathematikunterricht;Osnabruck. Schrift. Math. Reihe U Mater. Mathematikunterr.
Outstanding Contributions to Logic;Outst. Contrib. Log.
Ouverture Philosophique;Ouvert. Philos.
Oxford Classic Texts in the Physical Sciences;Oxf. Class. Texts Phys. Sci.
Oxford Graduate Texts;Oxf. Grad. Texts
Oxford Graduate Texts in Mathematics;Oxf. Grad. Texts Math.
Oxford Lecture Series in Mathematics and its Applications;Oxford Lecture Ser. Math. Appl.
Oxford Master Series in Physics;Oxf. Master Ser. Phys.
Oxford Master Series in Statistical Computational, and Theoretical Physics;Oxf. Master Ser. Stat. Comput. Theor. Phys.
Oxford Mathematical Monographs;Oxford Math. Monogr.
Oxford Philosophical Monographs;Oxf. Philos. Monogr.
Oxford Studies in Philosophy of Science;Oxf. Stud. Philos. Sci.
Oxford Studies in Probability;Oxford Stud. Probab.
Oxford Studies in Theoretical Linguistics;Oxf. Stud. Theor. Linguist.
PAA. Pattern Analysis and Applications;PAA Pattern Anal. Appl.
PAMM. Proceedings in Applied Mathematics and Mechanics;PAMM. Proc. Appl. Math. Mech.
PHISPC Monograph Series on History of Philosophy, Science and Culture in India;PHISPC Monogr. Ser. Hist. Philos. Sci. Cult. India
PTEP. Progress of Theoretical and Experimental Physics;PTEP. Prog. Theor. Exp. Phys.
Pacific Journal of Applied Mathematics;Pac. J. Appl. Math.
Pacific Journal of Mathematics;Pacific J. Math.
Pacific Journal of Mathematics for Industry;Pac. J. Math. Ind.
Pacific Journal of Optimization. An International Journal;Pac. J. Optim.
Pageoph Topical Volumes;Pageoph Top. Vol.
Pakistan Journal of Statistics;Pakistan J. Statist.
Pakistan Journal of Statistics and Operation Research;Pak. J. Stat. Oper. Res.
Palestine Journal of Mathematics;Palest. J. Math.
Palgrave Texts in Econometrics;Palgrave Texts Econom.
PanAmerican Mathematical Journal;PanAmer. Math. J.
Panoramas et Syntheses;Panor. Syntheses
Parallel Computing. Systems & Applications;Parallel Comput.
Parallel Processing Letters;Parallel Process. Lett.
Parallel and Distributed Computing Series;Parallel Distrib. Comput. Ser.
Partial Differential Equations and Measure Theory;Partial Differ. Equ. Meas. Theory
Particle Technology Series;Part. Technol. Ser.
Particles and Fields Subseries;Particles and Fields Subser.
Pathways in Mathematics;Pathw. Math.
Peking University Series in Mathematics;Peking Univ. Ser. Math.
Pergamon Studies in Neuroscience;Pergamon Stud. Neurosci.
Periodica Mathematica Hungarica. Journal of the Janos Bolyai Mathematical Society;Period. Math. Hungar.
Perspectives in Logic;Perspect. Log.
Perspectives on Science. Historical, Philosophical, Social;Perspect. Sci.
Perspektiven der Mathematikdidaktik;Perspekt. Math.didakt.
Perspektivy Razvitiya Vychislitelnoi Tekhniki;Perspekt. Razvit. Vychisl. Tekh.
Petrokhimiya;Petrokhim.
Philosophes Medievaux;Philos. Mediev.
Philosophia Antiqua;Philos. Antiq.
Philosophia Mathematica. Series III;Philos. Math. (3)
Philosophia Scientiae. Travaux d'Histoire des Sciences et de Philosophie;Philos. Sci. (Paris)
Philosophical Perspectives. A Supplement to Nous;Philos. Perspect.
Philosophical Studies Series;Philos. Stud. Ser.
Philosophical Studies. An International Journal for Philosophy in the Analytic Tradition;Philos. Stud.
Philosophical Transactions of the Royal Society A. Mathematical, Physical and Engineering Sciences;Philos. Trans. Roy. Soc. A
Philosophische Analyse/Philosophical Analysis;Philos. Anal.
Philosophy of Engineering and Technology;Philos. Eng. Technol.
Philosophy of Science;Philos. Sci.
Physica A. Statistical Mechanics and its Applications;Phys. A
Physica D. Nonlinear Phenomena;Phys. D
Physical Review A;Phys. Rev. A
Physical Review D;Phys. Rev. D
Physical Review E;Phys. Rev. E
Physical Review Letters;Phys. Rev. Lett.
Physics Letters. A;Phys. Lett. A
Physics Letters. B. Particle Physics, Nuclear Physics and Cosmology;Phys. Lett. B
Physics Reports. A Review Section of Physics Letters;Phys. Rep.
Physics World Discovery;Phys. World Discov.
Physics of Earth and Space Environments;Phys. Earth Space Environ.
Physikalische Monographien;Phys. Monogr.
Physis---Rivista Internazionale di Storia della Scienza. Nuova Serie;Physis Riv. Internaz. Storia Sci. (N.S.)
Pi Mu Epsilon Journal;Pi Mu Epsilon J.
Pliska Studia Mathematica;Pliska Stud. Math.
Plovdivski Universitet ``Paisii Khilendarski''. Nauchni Trudove. Matematika;Plovdiv. Univ. Paisii Khilendarski Nauchn. Trud. Mat.
Podstawowe Algorytmy Numeryczne;Podstaw. Algorytmy Numer.
Poincare Journal of Analysis and Applications;Poincare J. Anal. Appl.
PoliTO Springer Series;PoliTO Springer Ser.
Polish Academy of Sciences. Institute of Fundamental Technological Research. Archives of Mechanics (Archiwum Mechaniki Stosowanej);Arch. Mech. (Arch. Mech. Stos.)
Polymer Science and Technology;Polymer Sci. Tech.
Polytechnica Posnaniensis. Institutum Mathematicum. Fasciculi Mathematici;Fasc. Math.
Population and Community Biology;Population Community Biol.
Portugaliae Mathematica. A Journal of the Portuguese Mathematical Society;Port. Math.
Positivity. An International Mathematics Journal Devoted to Theory and Applications of Positivity;Positivity
Postdiplomski Seminar iz Fizike;Postdiplom. Sem. Fiz.
Potential Analysis. An International Journal Devoted to the Interactions between Potential Theory, Probability Theory, Geometry and Functional Analysis;Potential Anal.
Potsdamer Forschungen. Naturwissenschaftliche Reihe B.;Potsdamer Forsch. Naturwiss. Reihe B
Power Electronics and Power Systems;Power Electron. Power Syst.
Power Systems;Power Syst.
Prace IPPT/IFTR Reports;Prace IPPT/IFTR Rep.
Prace Naukowe Instytutu Informatyki Stosowanej Politechniki Wroclawskiej;Prace Nauk. Inst. Inform. Stosow. Politech. Wroc.
Practitioner Series;Pract. Ser.
Pratsi Institutu Matematiki Natsionalnoi Akademii Nauk Ukraini. Matematika ta ii Zastosuvannya;Pr. Inst. Mat. Nats. Akad. Nauk Ukr. Mat. Zastos.
Premier Cycle des Etudes Medicales;Prem. Cycle Etud. Med.
Prentice Hall Information and System Sciences Series;Prentice Hall Inform. System Sci. Ser.
Prentice Hall International Series in Computer Systems Science and Engineering;Prentice Hall Internat. Ser. Comput. Systems Sci. Engrg.
Prentice Hall Series in Advanced Communications Technologies;Prentice Hall Ser. Adv. Commun. Technol.
Prentice Hall Series in Computer Science;Prentice Hall Ser. Comput. Sci.
Prentice Hall Series in Statistics;Prentice Hall Ser. Statist.
Prentice Hall Series in Technical Mathematics;Prentice Hall Ser. Tech. Math.
Prentice Hall Software Series;Prentice Hall Software Ser.
Prentice Practica;Prentice Pract.
Prepublication;Prepubl.
Prikladnaya Diskretnaya Matematika;Prikl. Diskretn. Mat.
Prilozi. Oddelenie za Prirodno-Matematichki i Biotekhnichki Nauki. Contributions. Section of Natural, Mathematical and Biotechnical Sciences;Pril. Odd. Prir.-Mat. Biotekhnichki Nauki
Primers in Complex Systems;Primers Complex Syst.
Princeton Foundations of Contemporary Philosophy;Princet. Found. Contemp. Philos.
Princeton Legacy Library;Princet. Leg. Libr.
Princeton Lifesaver Study Guide;Princet. Lifesav. Study Guide
Princeton Mathematical Series;Princeton Math. Ser.
Princeton Science Library;Princeton Sci. Lib.
Princeton Series in Applied Mathematics;Princeton Ser. Appl. Math.
Princeton Series in Finance;Princet. Ser. Finance
Princeton Series in Theoretical and Computational Biology;Princeton Ser. Theor. Comput. Biol.
Probability Surveys;Probab. Surv.
Probability Theory and Related Fields;Probab. Theory Related Fields
Probability Theory and Stochastic Modelling;Probab. Theory Stoch. Model.
Probability and Mathematical Statistics;Probab. Math. Statist.
Probability and its Applications;Probab. Appl.
Probability and its Applications (New York);Probab. Appl. (N. Y.)
Probability in the Engineering and Informational Sciences;Probab. Engrg. Inform. Sci.
Probability, Uncertainty and Quantitative Risk;Probab. Uncertain. Quant. Risk
Problem Books in Mathematics;Probl. Books in Math.
Problem Solving in Mathematics and Beyond;Probl. Solving Math. Beyond
Probleme Globale ale Omenirii;Probl. Globale Omen.
Probleme de Matematica si Fizica: Serie Pentru Liceu;Probl. Mat. Fiz. Ser. Pentru Liceu
Problems of Information Transmission;Probl. Inf. Transm.
Problemy Analiza. Issues of Analysis;Probl. Anal. Issues Anal.
Problemy Fiziki, Matematiki i Tekhniki;Probl. Fiz. Mat. Tekh.
Problemy Programmirovaniya. Problems in Programming;Probl. Program.
Proceedings A;Proc. A.
Proceedings of Ilia Vekua Institute of Applied Mathematics;Proc. I. Vekua Inst. Appl. Math.
Proceedings of Institute of Mathematics and Mechanics. National Academy of Sciences of Azerbaijan;Proc. Inst. Math. Mech. Natl. Acad. Sci. Azerb.
Proceedings of Machine Learning Research (PMLR);Proc. Mach. Learn. Res. (PMLR)
Proceedings of Symposia in Applied Mathematics;Proc. Sympos. Appl. Math.
Proceedings of Symposia in Pure Mathematics;Proc. Sympos. Pure Math.
Proceedings of the American Mathematical Society;Proc. Amer. Math. Soc.
Proceedings of the American Mathematical Society. Series B;Proc. Amer. Math. Soc. Ser. B
Proceedings of the Canadian Society for History and Philosophy of Mathematics/La Societe Canadienne d'Histoire et de Philosophie des Mathematiques;Proceed. Canad. Soc. Hist. Philos. Math.
Proceedings of the Centre for Mathematics and its Applications, Australian National University;Proc. Centre Math. Appl. Austral. Nat. Univ.
Proceedings of the Edinburgh Mathematical Society. Series II;Proc. Edinb. Math. Soc. (2)
Proceedings of the Estonian Academy of Sciences;Proc. Est. Acad. Sci.
Proceedings of the Indian National Science Academy;Proc. Indian Nat. Sci. Acad.
Proceedings of the Institute of Mathematics of the National Academy of Sciences of Ukraine. Mathematics and its Applications;Proc. Inst. Math. Natl. Acad. Sci. Ukr. Math. Appl.
Proceedings of the Institute of Statistical Mathematics;Proc. Inst. Statist. Math.
Proceedings of the International Centre for Heat and Mass Transfer;Proc. Internat. Centre Heat Mass Transfer
Proceedings of the International Geometry Center;Proc. Int. Geom. Cent.
Proceedings of the Jangjeon Mathematical Society. Memoirs of the Jangjeon Mathematical Society;Proc. Jangjeon Math. Soc.
Proceedings of the London Mathematical Society. Third Series;Proc. Lond. Math. Soc. (3)
Proceedings of the NEC Research Symposia;Proc. NEC Res. Sympos.
Proceedings of the National Academy of Sciences of the United States of America;Proc. Natl. Acad. Sci. USA
Proceedings of the National Academy of Sciences, India. Section A. Physical Sciences;Proc. Nat. Acad. Sci. India Sect. A
Proceedings of the P. N. Lebedev Physics Institute;Proc. Lebedev Phys. Inst.
Proceedings of the Pakistan Academy of Sciences. A. Physical and Computational Sciences;Proc. Pak. Acad. Sci. A
Proceedings of the Romanian Academy. Series A. Mathematics, Physics, Technical Sciences, Information Science;Proc. Rom. Acad. Ser. A Math. Phys. Tech. Sci. Inf. Sci.
Proceedings of the Royal Society of Edinburgh. Section A. Mathematics;Proc. Roy. Soc. Edinburgh Sect. A
Proceedings of the Steklov Institute of Mathematics;Proc. Steklov Inst. Math.
Professional and Industrial Computing Series;Prof. Indust. Comput. Ser.
Programming and Computer Software;Program. Comput. Softw.
Progress in Computational Fluid Dynamics. An International Journal;Prog. Comput. Fluid Dyn.
Progress in Computer Science and Applied Logic;Progr. Comput. Sci. Appl. Logic
Progress in Creep and Fracture;Progr. Creep Fracture
Progress in Mathematical Physics;Prog. Math. Phys.
Progress in Mathematics;Progr. Math.
Progress in Nonlinear Differential Equations and their Applications;Progr. Nonlinear Differential Equations Appl.
Progress in Optical Science and Photonics;Prog. Opt. Sci. Photonics
Progress in Probability;Progr. Probab.
Project MATHEMATICS!;Proj. MATH!
Proyecciones. Journal of Mathematics;Proyecciones
Pseudo-Differential Operators. Theory and Applications;Pseudo Diff. Oper.
Publicaciones Matematicas del Uruguay;Publ. Mat. Urug.
Publicacions Matematiques;Publ. Mat.
Publicacions de la Seccio de Mathematiques;Publ. Sec. Mat.
Publicacoes Matematicas do IMPA;Publ. Mat. IMPA
Publicacoes do Departamento de Matematica;Publ. Dep. Mat.
Publicationes Mathematicae Debrecen;Publ. Math. Debrecen
Publications Mathematiques de Besancon. Algebre et Theorie des Nombres;Publ. Math. Besancon Algebre Theorie Nr.
Publications Mathematiques. Institut de Hautes Etudes Scientifiques;Publ. Math. Inst. Hautes Etudes Sci.
Publications des Archives Henri-Poincare;Publ. Arch. Henri-Poincare
Publications of the Research Institute for Mathematical Sciences;Publ. Res. Inst. Math. Sci.
Publications of the University of Eastern Finland. Reports and Studies in Forestry and Natural Sciences;Publ. Univ. East. Finl. Rep. Stud. For. Nat. Sci.
Publications of the University of Joensuu, Series BI;Publ. Univ. Joensuu, Ser. BI
Pure Mathematics and Applications. PU.M.A.;Pure Math. Appl. (PU.M.A.)
Pure and Applied Analysis;Pure Appl. Anal.
Pure and Applied Functional Analysis;Pure Appl. Funct. Anal.
Pure and Applied Mathematics;Pure Appl. Math.
Pure and Applied Mathematics (Amsterdam);Pure Appl. Math. (Amst.)
Pure and Applied Mathematics (Boca Raton);Pure Appl. Math. (Boca Raton)
Pure and Applied Mathematics (Hoboken);Pure Appl. Math. (Hoboken)
Pure and Applied Mathematics Quarterly;Pure Appl. Math. Q.
Pure and Applied Physics;Pure Appl. Phys.
Pure and Applied Undergraduate Texts;Pure Appl. Undergrad. Texts
QP--PQ: Quantum Probability and White Noise Analysis;QP--PQ: Quantum Probab. White Noise Anal.
Quaderni dell' Accademia Pontaniana;Quad. Accad. Pontaniana
Quaderni di Matematica;Quad. Mat.
Quaderni. Scuola Normale Superiore di Pisa (Nuova Serie);Quad. Sc. Norm. Super. di Pisa (N. S.)
Quaderni. Scuola Normale Superiore di Pisa. Selections;Quad. Sc. Norm. Super. Pisa Sel.
Quaderni/Monographs;Quad./Monogr.
Quadrature. Magazine de Mathematiques Pures et Epicees;Quadrature
Quaestiones Mathematicae. Journal of the South African Mathematical Society;Quaest. Math.
Qualitative Theory of Dynamical Systems;Qual. Theory Dyn. Syst.
Qualitative and Quantitative Analysis of Scientific and Scholarly Communication;Qual. Quant. Anal. Sci. Sch. Commun.
Quality and Reliability;Qual. Reliab.
Quantitative Applications in the Social Sciences;Quantitative Appl. in the Social Sciences
Quantitative Economics;Quant. Econ.
Quantitative Finance;Quant. Finance
Quantitative Geology and Geostatistics;Quant. Geol. Geostat.
Quantitative Methoden der Unternehmungsplanung;Quantitative Method. Unternehmungsplanung
Quantitative Perspectives on Behavioral Economics and Finance;Quant. Perspect. Behav. Econ. Finance
Quantitative Studies in Social Relations;Quantitative Stud. Social Relations
Quantitative and Network Biology;Quant. Netw. Biol.
Quantum Electronics---Principles and Applications;Quantum Electron.---Principles Appl.
Quantum Information & Computation;Quantum Inf. Comput.
Quantum Information Processing;Quantum Inf. Process.
Quantum Science and Technology;Quantum Sci. Technol.
Quantum Studies. Mathematics and Foundations;Quantum Stud. Math. Found.
Quantum Topology;Quantum Topol.
Quarterly of Applied Mathematics;Quart. Appl. Math.
Quasigroups and Related Systems;Quasigroups Related Systems
